,avg_length,avg_num_trips,avg_online_ratio,avg_price,std_length,std_num_trips,std_online_ratio,std_price,timestamp,waiting_per_empty
0,7.456558549759122,59.095,0.44077500000000003,55103.53,0.5031458513453104,3.9314087805772626,0.0034661758466644505,523.9931861198196,1000,0.01504563298960076
1,7.4387747875249195,119.14,0.44299000000000005,110317.72,0.35529406394738844,5.731526847184789,0.002228205556047289,651.0223894767367,2000,0.010022636679193614
2,7.408982700436127,179.145,0.44239333333333336,164928.245,0.28897964546170535,6.863233567350014,0.0014125469510387588,642.5592462761703,3000,0.007893389632885326
3,7.417463255722001,239.18,0.44339375,220318.265,0.25027522346923176,8.058386935361195,0.001039662655624412,599.3586612163037,4000,0.006964004406301911
4,7.412079265204687,299.14,0.443428,275294.47,0.2184549728346503,8.930867818974816,0.0008802363319018346,639.7738968573194,5000,0.006398716298384336
5,7.411770673274377,359.11,0.4435808333333333,330384.62,0.21473854362812617,10.528432931827984,0.0006333283991035872,545.8704476338685,6000,0.006127441339849923
6,7.415521811844963,419.15,0.44396142857142856,385765.925,0.19831829150582875,11.306082433805267,0.000691745794998395,695.9815079260368,7000,0.005766864252266637
7,7.416612146975146,479.11,0.4441312499999999,441015.325,0.18957857996953553,12.355885237408124,0.0005371728655656384,594.5399308498968,8000,0.0053844139661349205
8,7.417080229431299,539.095,0.4442572222222222,496240.58,0.1785249277382067,13.108240728640896,0.0005030251079809613,635.6029527936446,9000,0.005144096716891285
9,7.413853414577023,599.105,0.444153,551156.8,0.1619021050146943,13.186128127695408,0.0004171222842284974,519.525398801637,10000,0.004827077987653022
