,avg_dropped_coords,avg_ratio_cruising,avg_ratio_online,avg_ratio_serving,avg_ratio_to_request,avg_ratio_waiting,avg_request_completed,avg_request_last_waiting_times,avg_request_lengths,avg_timestamp,avg_trip_avg_length,avg_trip_avg_price,std_dropped_coords,std_ratio_cruising,std_ratio_online,std_ratio_serving,std_ratio_to_request,std_ratio_waiting,std_request_completed,std_request_last_waiting_times,std_request_lengths,std_timestamp,std_trip_avg_length,std_trip_avg_price,timestamp
0,,6.817190226876091e-06,0.9855636452879581,0.652227312390925,0.33333633289703324,0.014429537521815007,0.9130495350646034,18.31922837585563,10.02673837586299,573.0,10.109460411998214,45430.160625,,0.0001172794503873685,0.008381603254167725,0.028580279028967624,0.028048035968915565,0.008388371464873343,0.28176245594989224,10.287625732545616,5.387065594561491,0.0,0.9425252118592461,2280.4527050866695,573
1,,3.4085951134380454e-06,0.9926502508726004,0.6578851712478186,0.3347650796247818,0.007346340532286213,0.9235458918130353,37.21452513966481,10.055470941547899,1146.0,10.096914945735977,91212.54265625,,5.863972519368425e-05,0.004204865841524414,0.02029046527106305,0.020108969127950883,0.004208232121260417,0.2657233100958602,21.19710139278651,5.404181998312721,0.0,0.661914500298787,3246.8143727822576,1146
2,,2.27239674229203e-06,0.9950114528795811,0.6597496727748691,0.33526178010471197,0.004986274723676557,0.9267441365513132,50.0,10.066064837238823,1719.0,10.093330289697569,136989.78453125,,3.909315012912283e-05,0.002813992373805515,0.01650775182088071,0.016362970888143712,0.002816205698642284,0.2605560245303766,28.577380332470412,5.404885966254327,0.0,0.536450546941314,3964.6595236828935,1719
3,,1.7042975567190227e-06,0.9961930764616055,0.6607316208551484,0.33546145560645724,0.003805219240837697,0.9289072567070269,50.0,10.067525234221062,2292.0,10.088290776555597,182782.9428125,,2.9319862596842125e-05,0.0021157089747710967,0.014410367496491628,0.014312222325526133,0.0021173754705078726,0.25697969792194203,28.577380332470412,5.403855361924674,0.0,0.46836948694946345,4616.882362168716,2292
4,,1.3634380453752184e-06,0.996902159685864,0.6613476767015706,0.3355544829842932,0.00309647687609075,0.9298847238829361,50.0,10.072065503804355,2865.0,10.088685016944634,228586.88140625,,2.3455890077473705e-05,0.0016974403902369555,0.012864122320072679,0.012814615881484219,0.001698778122758589,0.2553411916869109,28.577380332470412,5.40619086160449,0.0,0.4185678182901278,5154.172439984112,2865
5,,1.136198371146015e-06,0.9973735638452588,0.6617197498545667,0.3356538139906922,0.0026252999563699825,0.9305376585417449,50.0,10.073734747032576,3438.0,10.087746873610032,274372.28515625,,1.9546575064561415e-05,0.0014201663734562653,0.011555625419418025,0.011512150095295716,0.0014212754245960218,0.2542387157326592,28.577380332470412,5.405506484996539,0.0,0.3840111997537546,5556.473310003357,3438
6,,9.73884318125156e-07,0.9977120730491148,0.6620721531413614,0.33563991990775366,0.0022869530665669408,0.9312821006091342,50.0,10.073565891610913,4011.0,10.085450543095538,320206.24546875,,1.6754207198195503e-05,0.001220199790924733,0.010677074743491465,0.010630819315462812,0.001221137636639006,0.2529738122695166,28.577380332470412,5.406356304806209,0.0,0.35388888681056613,5989.8986402548035,4011
7,,8.521487783595114e-07,0.997963432591623,0.6622978021378708,0.3356656304537522,0.002035715259598604,0.9316575923969616,50.0,10.074455867678317,4584.0,10.084723013554628,366015.54984375,,1.4659931298421062e-05,0.0010724602163317352,0.010038131796580158,0.009987491790421573,0.001073283884128004,0.25233256414117183,28.577380332470412,5.408954117213065,0.0,0.32940094030504424,6435.957639190387,4584
8,,7.5746558076401e-07,0.9981606008822959,0.6624559761004459,0.3357046247818499,0.0018386416521233274,0.9316353420554672,50.0,10.078682243525487,5157.0,10.087781730342671,411812.23,,1.3031050043040944e-05,0.0009563979724075561,0.009387273692632071,0.009354352514865617,0.0009571385163686467,0.25237062326796234,28.577380332470412,5.411810263041344,0.0,0.31053770551470616,6772.255379988818,5157
9,,6.817190226876092e-07,0.9983201625218149,0.662632662521815,0.3356874999999999,0.0016791557591623039,0.9319677428092701,50.0,10.079262370874835,5730.0,10.087449243144215,457649.0021875,,1.1727945038736853e-05,0.0008635527032292506,0.008901367940071129,0.008876443488788925,0.0008642032278680305,0.2518012493461149,28.577380332470412,5.410309975703856,0.0,0.2944475583346727,7135.991733546586,5730
10,,6.197445660796448e-07,0.998449175987625,0.662750872600349,0.33569830338727585,0.0015502042678089798,0.9322449838232102,50.0,10.078944200654403,6303.0,10.086373198531769,503462.6471875,,1.06617682170335e-05,0.0007875820918738878,0.00846912874975151,0.00844985191534426,0.000788180231014475,0.2513250364760199,28.577380332470412,5.409651069821931,0.0,0.28088057360278207,7469.031925509044,6303
11,,5.680991855730075e-07,0.9985569598967422,0.6628224985456661,0.3357344613510762,0.001442472004072135,0.9323863716980816,50.0,10.078942699404198,6876.0,10.085706392766815,549250.3896875,,9.773287532280708e-06,0.0007241119034557207,0.008089933563852512,0.008072495161919133,0.000724661697465415,0.251081710942411,28.577380332470412,5.410368929125625,0.0,0.26801596643475717,7783.516295693814,6876
12,,5.243992482212377e-07,0.9986477840985368,0.6629280356423682,0.33571974845616864,0.0013516915022150624,0.9324536188282836,50.0,10.080617331992158,7449.0,10.086898612023411,595085.025,,9.02149618364373e-06,0.0006701461540065175,0.007812231837066228,0.007793877414502625,0.0006706555250259329,0.250965869317566,28.577380332470412,5.409786568882341,0.0,0.25821212420862993,8142.771067410037,7449
13,,4.86942159062578e-07,0.9987257892358514,0.6629910714285714,0.33573471780728,0.0012737238219895288,0.932591415735331,50.0,10.080859668949092,8022.0,10.086708659743922,640888.8440625,,8.377103599097752e-06,0.0006245125931172505,0.007570700737725166,0.007552431735884169,0.000624990597368759,0.2507282733002046,28.577380332470412,5.409766167114797,0.0,0.24879976159118414,8498.169858530335,8022
14,,4.544793484584061e-07,0.9987924301919721,0.6630331406340896,0.3357592895578825,0.0012071153286794646,0.9325944930082333,50.0,10.081983193630641,8595.0,10.087458137597666,686677.65515625,,7.818630025824568e-06,0.0005846718884475788,0.0073181932288006145,0.007302807545693113,0.0005851055736851495,0.25072296388434295,28.577380332470412,5.409400125753308,0.0,0.240484085302952,8801.905528331723,8595
15,,4.260743891797557e-07,0.9988519340368675,0.6631030997763961,0.33574883426047125,0.0011476398887434556,0.9327909087039467,50.0,10.081381709643614,9168.0,10.086528014016407,732508.8709375,,7.329965649210531e-06,0.0005497341765591575,0.0070962374327232704,0.007080242382117764,0.0005501316642626664,0.2503837641365992,28.577380332470412,5.408646869686026,0.0,0.23308587422573337,9103.966459267514,9168

