,avg_length,avg_num_trips,avg_online_ratio,avg_price,std_length,std_num_trips,std_online_ratio,std_price,timestamp,waiting_per_empty
0,7.329156062442369,23.6,0.173442,173.442,0.7832643636731678,2.7906988372090598,0.026163689265850873,26.16368926585087,1000,0.07271070672111925
1,7.371708617838785,47.592,0.17553500000000002,351.07,0.5604741262409759,4.04444507936503,0.018258567167223173,36.51713433444635,2000,0.04879505190337803
2,7.368714897689681,71.6,0.175994,527.982,0.4777006852808136,4.930720028555668,0.015096760785752094,45.29028235725629,3000,0.04132357869518254
3,7.372298269393328,95.584,0.176264,705.056,0.42493625239674004,5.927473660844053,0.013650633831438011,54.60253532575205,4000,0.036653837042855755
4,7.3733506641744295,119.604,0.1764604,882.302,0.3706918701075395,6.489929429508459,0.012378353357373507,61.891766786867535,5000,0.0332956977931592
5,7.379143680200341,143.596,0.17670233333333335,1060.214,0.3455103053390774,7.086662402005616,0.01143785163879612,68.62710983277672,6000,0.031248372101071883
6,7.379549994249212,167.59,0.17676,1237.32,0.31021063066146143,7.695576651557699,0.010443357033178986,73.1034992322529,7000,0.02852040754201729
7,7.374738981269591,191.588,0.1766825,1413.46,0.2806028945783993,8.212323422759239,0.009845773522176913,78.76618817741532,8000,0.026576632732445704
8,7.374720263301288,215.598,0.17671933333333334,1590.474,0.26107571679217134,8.865686437044793,0.009204825173197794,82.84342655878015,9000,0.025278024649824062
9,7.372800804319759,239.584,0.17670299999999997,1767.03,0.24688508895378508,9.593275978517452,0.008776056688513355,87.76056688513356,10000,0.02452256432480749
