,avg_dropped_coords,avg_ratio_cruising,avg_ratio_online,avg_ratio_serving,avg_ratio_to_request,avg_ratio_waiting,avg_request_completed,avg_request_last_waiting_times,avg_request_lengths,avg_timestamp,avg_trip_avg_length,avg_trip_avg_price,entropy_ratio_cruising,entropy_ratio_online,entropy_ratio_serving,entropy_ratio_to_request,entropy_ratio_waiting,std_dropped_coords,std_ratio_cruising,std_ratio_online,std_ratio_serving,std_ratio_to_request,std_ratio_waiting,std_request_completed,std_request_last_waiting_times,std_request_lengths,std_timestamp,std_trip_avg_length,std_trip_avg_price,timestamp
0,,0.10508000000000002,0.63314,0.44440999999999997,0.18872999999999998,0.26178,0.984,,11.211890243902438,1000.0,11.237560392183209,53070.54,3.798031680111476,4.433582381216066,4.433582381216056,4.054921687619816,4.414486956167218,,0.017691625137335465,0.10226250730350786,0.07525836764108028,0.0310057591424561,0.10878985062955092,0.125475097130865,,6.066394242868231,0.0,1.0735346599879483,9166.267839660808,1000
1,,0.10442499999999998,0.637235,0.44744999999999996,0.189785,0.25834,0.991125,8.333333333333334,11.249211754319587,2000.0,11.260066704497149,106452.84,3.984464683552489,4.438814862653693,4.4058564939936655,4.229036207783988,4.461308268438456,,0.011962519592460445,0.0619251344366728,0.04743751152832534,0.018123224740647013,0.06570125112963984,0.09378824220018199,5.734883511361751,6.047918517759687,0.0,0.7664516388747806,11640.680405130965,2000
2,,0.10533,0.6376166666666667,0.4479933333333333,0.18962333333333334,0.25705333333333336,0.99375,,11.246624737945492,3000.0,11.259077538546684,159632.28,4.206542801999233,4.494266637098496,4.4613082684384615,4.206542801999243,4.489034155660858,,0.010429711298870057,0.05281360041588614,0.039797319284371684,0.01588225109989135,0.05648912815754904,0.07880950133074058,,6.1188760196521725,0.0,0.626619951025575,14580.858701105364,3000
3,,0.10570500000000002,0.6399275,0.44999500000000003,0.1899325,0.25436749999999997,0.995625,,11.282360326428122,4000.0,11.289185216643142,213674.31,4.152654507588616,4.419719437604859,4.489034155660869,4.312213869451183,4.5219925243209,,0.00915098218772171,0.045603553795181356,0.03465113598426464,0.01355391341089355,0.04818859376190594,0.06599893465049265,,6.111970201137569,0.0,0.5801175709960941,17000.220788975064,4000
4,,0.105444,0.6413500000000001,0.45101800000000003,0.190332,0.25320600000000004,0.9959,36.0,11.30540214881012,5000.0,11.310119778814533,267620.99,4.234268689221647,4.50812958070969,4.4942666370984945,4.350404719548855,4.447445324827257,,0.00777141325628743,0.04192352442245284,0.03200347599870989,0.011896864124633852,0.043682000457854496,0.06389984350528566,35.0,6.09384239116023,0.0,0.49520130084231256,19661.94805277188,5000
5,,0.105745,0.6409866666666666,0.45084333333333326,0.1901433333333333,0.2532683333333333,0.996625,,11.297295037417951,6000.0,11.299801084337966,320913.33,4.301748906575878,4.549718411543291,4.48903415566086,4.367665643896002,4.438814862653704,,0.006944200417934699,0.0377970874833263,0.0288223757598926,0.010803292193689026,0.03910458125335189,0.057996632445341166,,6.089878732543534,0.0,0.44443131072355496,21267.48068768607,6000
6,,0.10606428571428574,0.6401557142857142,0.4497085714285715,0.1904471428571429,0.25377999999999995,0.9969285714285714,,11.263810274414272,7000.0,11.267782567299149,373258.38,4.242899151395189,4.489034155660862,4.5081295807097055,4.367665643895942,4.563581355154496,,0.0067529396471130276,0.03400452607929643,0.026196813328560182,0.009439164071428516,0.035507575621698144,0.055335295227902995,,6.083932366666551,0.0,0.43363151877212497,22555.548985462538,7000
7,,0.106525,0.64007,0.4499787500000001,0.19009124999999996,0.25340499999999994,0.997375,17.0,11.268768016042111,8000.0,11.273465139837022,426780.32,4.289720463666446,4.480403693487302,4.535855467932091,4.289720463666439,4.516760042883255,,0.006332406730461966,0.03187228576679119,0.024023634554069872,0.009341989466248611,0.033092385453454394,0.051167464027446194,0.0,6.091596522069761,0.0,0.41489043314726354,23608.240762445643,8000
8,,0.10690999999999999,0.6401922222222223,0.4505377777777778,0.18965444444444443,0.2528977777777777,0.9979722222222223,,11.280735936760653,9000.0,11.284170567227566,480716.64,4.284487982228778,4.51676004288325,4.489034155660836,4.447445324827259,4.41971943760486,,0.005856276468377673,0.029392032409069683,0.022068914062573053,0.008807136486192307,0.03032028486136095,0.04498517416951644,,6.084861364263089,0.0,0.37625591162511896,24415.596192810855,9000
9,,0.106594,0.639644,0.45019,0.18945399999999998,0.253762,0.997925,,11.270386051055942,10000.0,11.273059479910387,533705.06,4.2792555007911295,4.483801674223242,4.508129580709692,4.293118444402314,4.535855467932096,,0.005782677926359032,0.027933833678891986,0.02104129511223109,0.008418947915268274,0.02914288860082336,0.045504882979741854,,6.07773940994259,0.0,0.35570438648529534,25846.9539895207,10000
