,avg_length,avg_num_trips,avg_online_ratio,avg_price,std_length,std_num_trips,std_online_ratio,std_price,timestamp,waiting_per_empty
0,7.382225605170242,23.746,0.176316,181.02258726899385,1.1241887091496636,14.593885157832371,0.10958260876617237,107.13029882898182,1000,0.15964293336399887
1,7.389508422543372,47.748,0.176769,354.24649298597194,0.6297143232764266,21.9522321416297,0.08263711719923439,164.67948271347893,2000,0.11622559548276915
2,7.367220601085206,71.722,0.17655733333333337,529.672,0.5199968004786808,27.390230302062086,0.06829742179614103,204.89226538842308,3000,0.09121462725530101
3,7.371818589236585,95.756,0.1765625,706.25,0.43567514741926205,32.12918399212778,0.05975487820044486,239.01951280177943,4000,0.07801790358431968
4,7.375579591032192,119.748,0.176708,883.54,0.40487039059942065,36.3782970464534,0.05423311918007299,271.1655959003649,5000,0.07129808332906251
5,7.3886987362430885,143.766,0.17708433333333334,1062.506,0.36435286514030124,40.24141205275978,0.04999461914490843,299.96771486945056,6000,0.06555253008212292
6,7.386387558803915,167.754,0.17709971428571428,1239.698,0.3300281347332394,44.74127271323425,0.04767604943485026,333.7323460439518,7000,0.06238392133577936
7,7.386572889374394,191.75,0.177121,1416.968,0.30941118471800083,47.09920912287169,0.04382887585827407,350.6310068661926,8000,0.057335018317905814
8,7.378033002657359,215.758,0.17700599999999997,1593.054,0.2826302598349612,49.06872156476058,0.040819041048855476,367.37136943969927,9000,0.0531492423518906
9,7.3743358492022475,239.752,0.1769162,1769.162,0.2696787503163953,51.7607814469604,0.03884850727582721,388.4850727582721,10000,0.050808319313935604
