,avg_length,avg_num_trips,avg_online_ratio,avg_price,std_length,std_num_trips,std_online_ratio,std_price,timestamp,waiting_per_empty
0,7.363850754319692,59.375,0.43810000000000004,56643.085,0.4718970314638497,6.549379741624393,0.04652150040572638,6148.798728839235,1000,0.12026677435486537
1,7.380223677694093,119.425,0.44087499999999996,113653.6,0.36164280728856607,9.341005031579845,0.03302240716543844,8718.104626006732,2000,0.08768048227110073
2,7.378929514251103,179.395,0.4414583333333333,170566.57,0.3040806220819229,12.311335224093284,0.030579158434390498,12130.855064054636,3000,0.07882584220073051
3,7.368433677771197,239.365,0.44114374999999995,227095.255,0.260380484960795,14.041430660726848,0.025648847896884184,13615.33968470765,4000,0.06503042299664695
4,7.37348658390332,299.32,0.441657,284196.525,0.2277331964196006,15.569765573058575,0.023364660301403915,15477.62462619426,5000,0.05988354309465788
5,7.3748145110545,359.375,0.44188000000000005,341113.52,0.21128067410632514,16.963619159837325,0.020983135821151442,16680.972397603204,6000,0.05413719037136316
6,7.3809946087448886,419.38,0.4423407142857143,398373.495,0.19949665449187926,17.986539411459894,0.019314426655762173,17958.561368048806,7000,0.04883232862590495
7,7.379201686867457,479.39,0.44227062500000003,455146.715,0.19283671571565897,19.60836301173558,0.0186436390689794,19774.938611125322,8000,0.04738247717299125
8,7.378789533383108,539.385,0.44230277777777777,512091.665,0.17914899104381393,22.01514876170497,0.01864240134978377,22173.26927615265,9000,0.047767117399081134
9,7.37711326383494,599.39,0.44225549999999997,568871.56,0.1690370793998589,23.657301198572927,0.017632948413410617,23305.604182393556,10000,0.0449518924311432
