,avg_ratio_cruising,avg_ratio_online,avg_ratio_serving,avg_ratio_to_request,avg_ratio_waiting,avg_request_completed,avg_request_last_waiting_times,avg_request_lengths,avg_timestamp,avg_trip_avg_length,avg_trip_avg_price,entropy_ratio_cruising,entropy_ratio_online,entropy_ratio_serving,entropy_ratio_to_request,entropy_ratio_waiting,std_ratio_cruising,std_ratio_online,std_ratio_serving,std_ratio_to_request,std_ratio_waiting,std_request_completed,std_request_last_waiting_times,std_request_lengths,std_timestamp,std_trip_avg_length,std_trip_avg_price,timestamp
0,0.0,0.05954000000000001,0.0007000000000000001,0.05884,0.9404600000000001,0.0,0.0,,1000.0,0.0,-226.02,0.0,3.791704809660347,0.1677005368398089,3.7864723282226986,3.7917048096603088,0.0,0.03803562014743548,0.0047275786614291255,0.03879863915139293,0.03803562014743547,0.0,0.0,,0.0,0.0,865.202889269332,1000
1,0.0,0.029770000000000005,0.00035000000000000005,0.02942,0.9702299999999999,0.0,0.0,,2000.0,0.0,-226.02,0.0,3.791704809660347,0.1677005368398089,3.7864723282226986,3.7917048096603607,0.0,0.01901781007371774,0.0023637893307145628,0.019399319575696464,0.019017810073717754,0.0,0.0,,0.0,0.0,865.202889269332,2000
2,0.0,0.01984666666666667,0.00023333333333333333,0.019613333333333333,0.9801533333333333,0.0,0.0,,3000.0,0.0,-226.02,0.0,3.791704809660347,0.16770053683981018,3.7864723282226995,3.791704809660403,0.0,0.01267854004914516,0.0015758595538097084,0.012932879717130974,0.012678540049145155,0.0,0.0,,0.0,0.0,865.202889269332,3000
3,0.0,0.014885000000000002,0.00017500000000000003,0.01471,0.985115,0.0,0.0,,4000.0,0.0,-226.02,0.0,3.791704809660347,0.1677005368398089,3.7864723282226986,3.7917048096603794,0.0,0.00950890503685887,0.0011818946653572814,0.009699659787848232,0.009508905036858872,0.0,0.0,,0.0,0.0,865.202889269332,4000
4,0.0,0.011908,0.00014,0.011768,0.9880920000000001,0.0,0.0,,5000.0,0.0,-226.02,0.0,3.791704809660348,0.16770053683981018,3.786472328222701,3.7917048096605313,0.0,0.007607124029487097,0.000945515732285825,0.007759727830278585,0.007607124029487094,0.0,0.0,,0.0,0.0,865.202889269332,5000
5,0.0,0.009923333333333334,0.00011666666666666667,0.009806666666666667,0.9900766666666668,0.0,0.0,,6000.0,0.0,-226.02,0.0,3.791704809660347,0.16770053683981018,3.7864723282226995,3.791704809660346,0.0,0.00633927002457258,0.0007879297769048542,0.006466439858565487,0.006339270024572586,0.0,0.0,,0.0,0.0,865.202889269332,6000
6,0.0,0.008505714285714285,0.0001,0.008405714285714284,0.9914942857142859,0.0,0.0,,7000.0,0.0,-226.02,0.0,3.791704809660343,0.1677005368398108,3.7864723282227,3.79170480966028,0.0,0.005433660021062211,0.0006753683802041608,0.005542662735913274,0.005433660021062207,0.0,0.0,,0.0,0.0,865.202889269332,7000
7,0.0,0.007442500000000001,8.750000000000001e-05,0.007355,0.9925574999999999,0.0,0.0,,8000.0,0.0,-226.02,0.0,3.791704809660347,0.1677005368398089,3.7864723282226986,3.7917048096602066,0.0,0.004754452518429435,0.0005909473326786407,0.004849829893924116,0.004754452518429434,0.0,0.0,,0.0,0.0,865.202889269332,8000
8,0.0,0.006615555555555557,7.777777777777778e-05,0.006537777777777779,0.9933844444444443,0.0,0.0,,9000.0,0.0,-226.02,0.0,3.791704809660346,0.16770053683980984,3.7864723282226986,3.791704809660561,0.0,0.00422618001638172,0.0005252865179365694,0.004310959905710325,0.004226180016381714,0.0,0.0,,0.0,0.0,865.202889269332,9000
9,0.0,0.005954,7e-05,0.005884,0.994046,0.0,0.0,,10000.0,0.0,-226.02,0.0,3.791704809660348,0.16770053683981018,3.786472328222701,3.7917048096603785,0.0,0.0038035620147435483,0.0004727578661429125,0.0038798639151392924,0.0038035620147435483,0.0,0.0,,0.0,0.0,865.202889269332,10000
10,0.0,0.005412727272727274,6.363636363636364e-05,0.00534909090909091,0.9945872727272728,0.0,0.0,,11000.0,0.0,-226.02,0.0,3.791704809660345,0.16770053683980818,3.7864723282227004,3.7917048096604615,0.0,0.0034577836497668626,0.00042977987831173864,0.003527149013762993,0.0034577836497668582,0.0,0.0,,0.0,0.0,865.202889269332,11000
11,0.0,0.004961666666666667,5.833333333333333e-05,0.004903333333333333,0.9950383333333331,0.0,0.0,,12000.0,0.0,-226.02,0.0,3.791704809660347,0.16770053683981018,3.7864723282226995,3.7917048096603794,0.0,0.00316963501228629,0.0003939648884524271,0.0032332199292827435,0.003169635012286289,0.0,0.0,,0.0,0.0,865.202889269332,12000
12,0.0,0.00458,5.384615384615385e-05,0.004526153846153846,0.9954200000000002,0.0,0.0,,13000.0,0.0,-226.02,0.0,3.7917048096603483,0.1677005368398125,3.7864723282226977,3.791704809660676,0.0,0.002925816934418114,0.00036365989703300957,0.0029845107039533024,0.0029258169344181114,0.0,0.0,,0.0,0.0,865.202889269332,13000
13,0.0,0.004252857142857142,5e-05,0.004202857142857142,0.9957471428571429,0.0,0.0,,14000.0,0.0,-226.02,0.0,3.791704809660343,0.1677005368398108,3.7864723282227,3.791704809660147,0.0,0.0027168300105311054,0.0003376841901020804,0.002771331367956637,0.0027168300105311145,0.0,0.0,,0.0,0.0,865.202889269332,14000
