,avg_dropped_coords,avg_ratio_cruising,avg_ratio_online,avg_ratio_serving,avg_ratio_to_request,avg_ratio_waiting,avg_request_completed,avg_request_last_waiting_times,avg_request_lengths,avg_timestamp,avg_trip_avg_length,avg_trip_avg_price,entropy_ratio_cruising,entropy_ratio_online,entropy_ratio_serving,entropy_ratio_to_request,entropy_ratio_waiting,std_dropped_coords,std_ratio_cruising,std_ratio_online,std_ratio_serving,std_ratio_to_request,std_ratio_waiting,std_request_completed,std_request_last_waiting_times,std_request_lengths,std_timestamp,std_trip_avg_length,std_trip_avg_price,timestamp
0,,0.064955,0.66714,0.503675,0.163465,0.267905,0.9855,,11.282992276903997,1000.0,11.326372251586344,61447.265,4.040604161008491,5.4512829222819255,5.362414154001653,4.646294906557405,5.5069755055662135,,0.01571505567918867,0.13398339598621914,0.10346131825469845,0.033581152079700895,0.14168431802779022,0.11953974234538069,,6.066264014538372,0.0,1.0962787782746413,12668.897431693691,1000
1,,0.06512749999999999,0.6678649999999999,0.5053725,0.1624925,0.2670075,0.9924166666666666,,11.276233660816748,2000.0,11.290895081286129,122896.495,4.325183353167359,5.628561833667032,5.5099826162935805,4.920103343589734,5.649356249083832,,0.010715525827041807,0.09533777071549344,0.07452620340356807,0.022941091816868698,0.10098971454435349,0.08675152096008974,,6.057179076690773,0.0,0.7411868444379158,18274.69055291977,2000
2,,0.06601166666666666,0.6679008333333333,0.5060325,0.16186833333333334,0.26608750000000003,0.9956296296296296,,11.27218956922848,3000.0,11.279202417336942,184361.0625,4.496305963662413,5.577207473973074,5.509004830100327,5.046205703878442,5.513448352196379,,0.008777172254079202,0.08032086278984779,0.06310949743083226,0.019028980748672097,0.08491758985023198,0.06596415870149606,,6.044882070451381,0.0,0.6086966818431014,23234.28398409544,3000
3,,0.066565625,0.667614375,0.5060918750000001,0.1615225,0.26582,0.9962638888888888,,11.270440953004977,4000.0,11.276237259754748,245684.09,4.639346419516974,5.519921198826548,5.552030072302605,5.18030085051194,5.528446362494387,,0.007883184610890132,0.07257461814993844,0.05683603194923424,0.01722562027185088,0.07687600877386912,0.06100944668554653,,6.046045448829896,0.0,0.5261933313217034,27871.694540911933,4000
4,,0.066822,0.667088,0.50611,0.16097799999999998,0.26609,0.9970555555555556,,11.264634757898255,5000.0,11.269633262881639,307022.85,4.749420814919132,5.541850680930143,5.501396916783362,5.235993433796238,5.5784478391655945,,0.007092567659176753,0.06477829000521704,0.05033904150855477,0.015711101680022318,0.06895919880625065,0.05418278962325605,,6.035770047735335,0.0,0.44359840305308823,30799.77033189533,5000
5,,0.06671833333333334,0.66657625,0.5057645833333333,0.16081166666666669,0.2667054166666667,0.9975092592592593,,11.254532121673428,6000.0,11.25852467623963,368095.2725,4.81903307872739,5.577598343981623,5.573891799239325,5.32656119244446,5.585033203625986,,0.006597787718453646,0.06058753955910727,0.04685588939140652,0.014835676874795208,0.06441670945314448,0.04984512966482438,,6.030202697888365,0.0,0.4042249439617617,34381.95007592274,6000
6,,0.06708285714285714,0.6664114285714285,0.5060425,0.16036892857142857,0.26650571428571435,0.9978888888888889,1.0,11.259086643230948,7000.0,11.261409434646103,429623.67,4.8472784130280155,5.542482359778186,5.555886678213952,5.340641952391593,5.615157515231267,,0.006005505297437595,0.05557848203492177,0.0431015256119378,0.01349215811072098,0.05905020752006944,0.045898304118863205,0.0,6.035391187697661,0.0,0.3679266121851353,36918.29592175267,7000
7,,0.06719531249999999,0.6666662500000001,0.506364375,0.16030187499999995,0.2661384375,0.9981041666666667,,11.263478678327663,8000.0,11.265428432331973,491256.4975,4.921326693547437,5.530603978037767,5.571584122526893,5.369285089964872,5.575899353613664,,0.005902920481833018,0.05263933758072475,0.04081865818298508,0.01277433509460962,0.05619377619893588,0.0434998752791954,,6.034898499735428,0.0,0.3488772009679703,39932.45239676614,8000
8,,0.06724527777777778,0.6664883333333332,0.5064983333333334,0.15999,0.26626638888888887,0.9983086419753087,,11.266203331560789,9000.0,11.268466656924156,552791.0675,5.006314621357026,5.629193512515066,5.634643810288661,5.375299311419596,5.621848178197373,,0.005459355367985365,0.04899778704690475,0.03788635048111361,0.011965989303020456,0.052235704464575705,0.04109132916715728,,6.038203184077662,0.0,0.32691699651737066,41687.20271657651,9000
9,,0.06733875,0.666476,0.50681825,0.15965775000000001,0.26618525,0.9984666666666666,,11.271254812935389,10000.0,11.27337521133272,614599.6325,4.981837895757265,5.602534936812592,5.659077015280866,5.457364898903549,5.64867980757246,,0.005272402055752197,0.047234847030555735,0.0365426708374949,0.01148064849812501,0.05042628339901226,0.039127767917710596,,6.043420382380974,0.0,0.3139374281173639,44667.82282082309,10000
