,avg_ratio_cruising,avg_ratio_online,avg_ratio_serving,avg_ratio_to_request,avg_ratio_waiting,avg_request_completed,avg_request_last_waiting_times,avg_request_lengths,avg_timestamp,entropy_ratio_cruising,entropy_ratio_online,entropy_ratio_serving,entropy_ratio_to_request,entropy_ratio_waiting,std_ratio_cruising,std_ratio_online,std_ratio_serving,std_ratio_to_request,std_ratio_waiting,std_request_completed,std_request_last_waiting_times,std_request_lengths,std_timestamp,timestamp
0,0.0509625,0.15719249999999999,0.109455,0.047737499999999995,0.791845,0.9898333333333333,1.8688524590163935,7.339956221586125,1000.0,3.8274615930156304,3.7669883622945184,3.7385842950879296,3.7371241020299277,3.8075415064275324,0.049269068326385064,0.15028433199688515,0.10619578840519053,0.04476090474677651,0.19790382380085536,0.10031602840800445,1.7175603154614547,3.9684440661144986,0.0,1000
1,0.05158937500000001,0.15709875,0.11045875000000001,0.046639999999999994,0.7913118750000001,0.9946666666666667,1.984375,7.3864359919571045,2000.0,4.112265099339789,4.1538200770600815,4.126370849728929,4.096238016550187,4.141803588385944,0.03560042766048429,0.11027007299552087,0.0783963020393022,0.032330400167644074,0.14479719194958296,0.07283466817998753,1.681630416998634,3.9722464621450184,0.0,2000
2,0.051359166666666664,0.15724458333333335,0.11066500000000001,0.046579583333333334,0.7913962499999999,0.9964166666666666,2.124031007751938,7.391569791753785,3000.0,4.1041560479245245,4.08283948046971,4.081850031524971,4.114583205904978,4.0916605089265365,0.030306249802364748,0.09365865497227299,0.06634784596269037,0.027649111897405994,0.1231066602239418,0.05975360286673563,1.734321804934,3.9758477812383046,0.0,3000
3,0.05148624999999999,0.156880625,0.1104546875,0.04642593749999999,0.7916331249999999,0.9974375,2.2113821138211383,7.3758589719489525,4000.0,4.100836895417619,4.1033290438244885,4.1135276159155545,4.120186176986587,4.1089937443345725,0.026487493481594293,0.08172999066811017,0.05794694685574335,0.024068357710302832,0.10750548356472044,0.05055624188713002,1.9928817738536653,3.982467313755039,0.0,4000
4,0.05147025,0.15711225,0.11061174999999998,0.04650049999999999,0.7914175,0.9979166666666667,2.168,7.383298538622129,5000.0,4.143187917927339,4.17297421144197,4.1503205411404505,4.196038229168364,4.1527982549393245,0.02360943063560619,0.0731676161285681,0.0519317360766757,0.021488499243781545,0.09613172105891998,0.04559597630883185,1.792142851449069,3.982461127908291,0.0,5000
5,0.05154729166666667,0.15717791666666667,0.11077208333333333,0.04640583333333334,0.7912747916666666,0.9983055555555556,2.0737704918032787,7.392401012827291,6000.0,4.097903451429057,4.155017272316985,4.134609287410788,4.186816996862734,4.138760210233764,0.02153854312359944,0.06709192966531279,0.04760832894093859,0.01971567923351587,0.08804977961885435,0.04112874058938756,1.7887078988269682,3.9912836133338008,0.0,6000
6,0.05145321428571429,0.1570769642857143,0.1106880357142857,0.046388928571428574,0.7914698214285714,0.9984166666666666,2.0150375939849625,7.385884793780629,7000.0,4.158459539357098,4.205460252587348,4.209218908666769,4.229439538644377,4.187012721882601,0.02008154688719604,0.06255366406313234,0.04439764426227523,0.018377865176452828,0.0820802165347819,0.03975960750421072,1.685787392859799,3.9895271857522645,0.0,7000
7,0.05136921875000001,0.15713984374999998,0.11069890625,0.04644093750000001,0.7914909374999999,0.9986875,2.119047619047619,7.385881469428625,8000.0,4.058876871422656,4.124215066979762,4.103984820908999,4.154455920123009,4.107060997398083,0.018636185446152826,0.05808869425935512,0.041225062854984965,0.01707494474906416,0.07621278494941708,0.036204659144231696,1.779990827768159,3.989600361079677,0.0,8000
8,0.051446250000000006,0.1571736111111111,0.11073402777777779,0.04643958333333334,0.7913801388888888,0.998824074074074,2.251968503937008,7.387798615038054,9000.0,4.11744725720471,4.143282640509921,4.162905703128448,4.125735797848662,4.155865315058112,0.01747966313414475,0.05450452139968995,0.038694680738041776,0.01600502596059214,0.07151254023660342,0.034271608134761655,2.2412331530325202,3.9841609553154367,0.0,9000
9,0.051442625,0.157141375,0.11072850000000001,0.046412875000000006,0.7914160000000001,0.9989916666666666,2.190082644628099,7.386339559055381,10000.0,4.075947772091285,4.102163591731039,4.085950004083258,4.103870773840362,4.077568990587519,0.016680105533520315,0.05215633543117629,0.03700999274182582,0.015334057575683449,0.06836942386037782,0.03173825132584059,1.750154890839721,3.9851565505243998,0.0,10000
