,avg_ratio_cruising,avg_ratio_online,avg_ratio_serving,avg_ratio_to_request,avg_ratio_waiting,avg_request_completed,avg_request_last_waiting_times,avg_request_lengths,avg_timestamp,avg_trip_avg_length,avg_trip_avg_price,entropy_ratio_cruising,entropy_ratio_online,entropy_ratio_serving,entropy_ratio_to_request,entropy_ratio_waiting,std_ratio_cruising,std_ratio_online,std_ratio_serving,std_ratio_to_request,std_ratio_waiting,std_request_completed,std_request_last_waiting_times,std_request_lengths,std_timestamp,std_trip_avg_length,std_trip_avg_price,timestamp
0,0.1871875,0.59292,0.4556875,0.1372325,0.21989250000000002,0.99096,1.502212389380531,7.328267538548478,1000.0,7.346794696614587,54104.8525,4.944803571503111,5.697117402016934,5.517874410627906,4.548019313534304,5.835011617209753,0.04008693482607519,0.1121226163626233,0.08832169803479777,0.026261063263889373,0.1433346990220791,0.09464818223294094,1.0653407236868486,3.9679778219630104,0.0,0.5106778338070691,10549.736431814008,1000
1,0.18791874999999997,0.593315,0.459285625,0.134029375,0.21876625,0.99535,1.5397849462365591,7.367860551564776,2000.0,7.379849226946106,108737.8975,5.2209718775647955,5.90637014468601,5.841510454833838,4.904998719556,5.930702949127657,0.028840926188967997,0.08214735327446648,0.06456059154669647,0.019169867621070702,0.10480586391484734,0.06803217988569821,1.2070705483071769,3.9798555719121653,0.0,0.3706798861274305,15419.292805264897,2000
2,0.18884374999999998,0.59311,0.46003666666666665,0.13307333333333332,0.21804624999999997,0.99692,1.5974025974025974,7.373169361633832,3000.0,7.379408406689624,163169.20375,5.396913259871582,5.900023221458641,5.931979569366099,5.067869953633409,5.91592023467291,0.02348444289651603,0.06646992310645303,0.052539065254130456,0.015191587950061194,0.085296783838312,0.05541221525981433,1.1613517306330308,3.978925604006936,0.0,0.30007570657793914,18816.514395664144,3000
3,0.18900468750000002,0.5933596875,0.4605603125,0.132799375,0.217635625,0.99764,1.576271186440678,7.3785684214746805,4000.0,7.383308498026513,217680.8275,5.559696306741678,5.915767327899696,5.9676183242495995,5.186789057061633,5.919341828940265,0.02088067796797661,0.05909169185915515,0.04673445968209479,0.013425694799874419,0.07592754695832979,0.04852247314389488,1.1746386365422834,3.981360077870872,0.0,0.2602776119813145,22308.95617051017,4000
4,0.18834199999999998,0.5929230000000001,0.46041325,0.13250975,0.218735,0.9981,1.7094736842105263,7.374651838493137,5000.0,7.378337529853455,271957.05,5.56039498655452,5.9104735465615885,5.904413951271628,5.278023231343624,5.877367026053276,0.018528484449625123,0.05420993885810978,0.04285906058743589,0.012267167763485588,0.06914317663370696,0.043547560207203344,1.328162457105822,3.979325728650245,0.0,0.22119803666386403,25597.41724559335,5000
5,0.18869125,0.593215625,0.4609645833333333,0.13225104166666665,0.218093125,0.9983833333333333,1.6577319587628867,7.382044304959685,6000.0,7.384555032150563,326671.51375,5.672360614041388,5.874555350330187,5.847380602244253,5.346977828169817,5.905171553522457,0.017087975583684894,0.0498551721826269,0.03955313842855723,0.011162020128962991,0.06372740428497807,0.04017527915964686,1.3417817859635692,3.982708663249082,0.0,0.19997346555270626,28349.84215149726,6000
6,0.1886348214285714,0.59308625,0.46097410714285714,0.13211214285714287,0.21827892857142855,0.9986742857142857,1.6487068965517242,7.380953607067656,7000.0,7.382739052647388,381068.0075,5.7346231698116235,5.911004213687178,5.8808907773057815,5.444917914362143,5.9173155028965105,0.01578260592275592,0.04579871371866724,0.036260517376014864,0.0103251661794207,0.058539698329293545,0.036386216722090504,1.276224246707244,3.9810480233457093,0.0,0.1815132238502187,30316.75589702737,7000
7,0.18878875,0.59309453125,0.46097921875,0.1321153125,0.21811671875000002,0.998795,1.6950207468879668,7.380273229241236,8000.0,7.381939119269038,435430.86375,5.749844027574935,5.9608882745730085,5.970432377435161,5.490700426600068,5.962051231718526,0.014805835209470623,0.04339033083460558,0.03428977016066014,0.00981790774056997,0.055443096794841364,0.034692188962358664,1.1948784637518708,3.983069627817984,0.0,0.16633228267681588,32750.857036613346,8000
8,0.18884930555555557,0.5931473611111111,0.4610830555555556,0.13206430555555557,0.21800333333333335,0.99892,1.5905349794238683,7.381233954893507,9000.0,7.382956560550367,489921.04,5.807909522245868,5.902113549976822,5.906960059361081,5.533723241513409,5.942945542617678,0.013925008294404293,0.04097562393576398,0.0323070700406923,0.00934794742006844,0.05227587629084096,0.03284560244538072,1.141723176852624,3.982129137492261,0.0,0.15812269737277646,34712.03383015608,9000
9,0.188834875,0.593179375,0.461107625,0.13207175000000002,0.21798575,0.999066,1.6552462526766596,7.381652463400816,10000.0,7.383236514353538,544338.8225,5.826026540073579,5.921193869111639,5.930566150500969,5.576278890112629,5.944163526478532,0.012993206734073578,0.03849363242290048,0.030359007384290003,0.008788466984491664,0.04907742349530484,0.030547138065619175,1.1646972078787523,3.9823849779598617,0.0,0.15393302805974257,36246.13826179961,10000
