,avg_length,avg_num_trips,avg_online_ratio,avg_price,std_length,std_num_trips,std_online_ratio,std_price,timestamp,waiting_per_empty
0,7.3887516366001815,47.945,0.35461,354.61,0.5723915964581529,2.93291237509749,0.02180430920712692,21.804309207126924,1000,0.008251394176709451
1,7.407973764637691,96.205,0.35676749999999996,713.535,0.40447755123846385,3.980323479316725,0.01642344950824887,32.84689901649774,2000,0.0041803236492440445
2,7.382602097536761,144.675,0.35619,1068.57,0.3152690708431349,4.9355217555999085,0.012879764921940326,38.63929476582097,3000,0.00277190335628322
3,7.3859478272926244,193.14,0.35682375000000005,1427.295,0.2858905132576688,5.55611374973551,0.01139821251063078,45.59285004252312,4000,0.002086658101452305
4,7.400434309792728,241.115,0.35698799999999997,1784.94,0.26391958696544005,6.34679249700193,0.010804048130214895,54.02024065107448,5000,0.0016822238998879773
5,7.3982905584612535,289.465,0.35704166666666665,2142.25,0.23476390920272178,6.818267741882831,0.00962177435126529,57.73064610759176,6000,0.0013888893575512303
6,7.3769268656964675,338.315,0.35660785714285714,2496.255,0.22122738609379025,7.418610045015171,0.008855137993139974,61.985965951979814,7000,0.001195926284505877
7,7.381894032430463,386.755,0.35696937500000003,2855.755,0.2015242927798183,7.945752009721924,0.00797458362451451,63.79666899611609,8000,0.0010515685838144483
8,7.380788741109428,435.07,0.35685388888888897,3211.685,0.18564471332248775,8.629895712000232,0.007321131072804611,65.8901796552415,9000,0.0009453373722953854
9,7.382542334289504,483.35,0.3568785,3568.785,0.1766233696981129,9.158466028762676,0.007088567397577594,70.88567397577594,10000,0.0008541085363771683
