,avg_ratio_cruising,avg_ratio_online,avg_ratio_serving,avg_ratio_to_request,avg_ratio_waiting,avg_request_completed,avg_request_last_waiting_times,avg_request_lengths,avg_timestamp,entropy_ratio_cruising,entropy_ratio_online,entropy_ratio_serving,entropy_ratio_to_request,entropy_ratio_waiting,std_ratio_cruising,std_ratio_online,std_ratio_serving,std_ratio_to_request,std_ratio_waiting,std_request_completed,std_request_last_waiting_times,std_request_lengths,std_timestamp,timestamp
0,0.0,0.9938250000000001,0.5304850000000001,0.46334000000000003,0.006175000000000001,0.575,0.0,7.349773913043478,1000.0,0.0,2.4726152223367905,3.8736947724299204,3.9570467043938278,2.472615222336792,0.0,0.0032100428346051734,0.019691870784666454,0.01966352969331803,0.0032100428346051708,0.49434299833212975,0.0,3.9622860047789703,0.0,1000
1,0.0,0.9966575,0.533905,0.4627525,0.0033425,0.57966,0.0,7.351895938998723,2000.0,0.0,2.522079005340183,3.8620361860587606,3.8901889675297867,2.522079005340065,0.0,0.001672257082508551,0.014338095236118368,0.014233674639740778,0.0016722570825085479,0.4936134969791649,0.0,3.9800853901482327,0.0,2000
2,0.0,0.99762,0.5356133333333334,0.4620066666666666,0.00238,0.5806,0.0,7.369387989436215,3000.0,0.0,2.5679448866191166,3.969486458661255,3.9768385523688936,2.5679448866191175,0.0,0.0011445717297069893,0.011171612834919289,0.011116952020325635,0.0011445717297069872,0.49346087990842796,0.0,3.987128775285116,0.0,3000
3,0.0,0.9981,0.53632625,0.46177375,0.0019,0.58077,0.0,7.378652478605988,4000.0,0.0,2.6114214896759154,4.104628388710685,4.115875091603057,2.611421489675923,0.0,0.0008771402396424447,0.009310753107966079,0.009269290611341298,0.0008771402396424416,0.4934330826971374,0.0,3.9845424537083467,0.0,4000
4,0.0,0.9983660000000001,0.536532,0.46183399999999997,0.0016339999999999998,0.581776,0.0,7.3722944913506225,5000.0,0.0,2.6336995702967796,4.014860433783968,4.06756481385446,2.6336995702968142,0.0,0.0007197527353195636,0.008614022057088078,0.008567802752164642,0.0007197527353195679,0.4932673573469057,0.0,3.9762545981094735,0.0,5000
5,0.0,0.9985566666666666,0.5366991666666666,0.4618575,0.0014433333333333334,0.58232,0.0,7.368239684938407,6000.0,0.0,2.66800014575034,4.063049067726984,4.084760733494645,2.668000145750206,0.0,0.0006074628475150652,0.0074780177390506046,0.0074208676772553606,0.000607462847515065,0.49317686239319863,0.0,3.968283048123544,0.0,6000
6,0.0,0.9986785714285715,0.5368257142857142,0.4618528571428571,0.0013214285714285713,0.5823371428571429,0.0,7.369869197028722,7000.0,0.0,2.731808440247784,4.068201533687841,4.015075387473699,2.7318084402477845,0.0,0.0005539745076283209,0.006879163451751849,0.00680701783725698,0.0005539745076283212,0.49317400063884387,0.0,3.967980055018666,0.0,7000
7,0.0,0.99878,0.5370087499999999,0.46177124999999997,0.00122,0.58275,0.0,7.367661947661948,8000.0,0.0,2.7460097928858582,4.072451187946896,4.080130941420752,2.746009792886075,0.0,0.000496431012326991,0.006539071393363125,0.006463335415054679,0.0004964310123269899,0.49310489502741706,0.0,3.9672104338155996,0.0,8000
8,0.0,0.9988466666666668,0.5369327777777778,0.4619138888888889,0.0011533333333333335,0.5830355555555555,0.0,7.363621810752917,9000.0,0.0,2.7520279625901316,3.9782619410184914,3.966330049174061,2.752027962590921,0.0,0.0004471528586650723,0.006484377212925398,0.006420496091559314,0.0004471528586650718,0.49305688973340617,0.0,3.959744491638383,0.0,9000
9,0.0,0.9989034999999999,0.5370944999999999,0.4618089999999999,0.0010965,0.583024,0.0,7.366242213013529,10000.0,0.0,2.780193660141017,3.9828892489808374,3.991655793608998,2.7801936601408723,0.0,0.0004157375975299782,0.00636504672017417,0.0062911858182698776,0.0004157375975299804,0.4930588356616277,0.0,3.961053205171831,0.0,10000
