,avg_ratio_cruising,avg_ratio_online,avg_ratio_serving,avg_ratio_to_request,avg_ratio_waiting,avg_request_completed,avg_request_last_waiting_times,avg_request_lengths,avg_timestamp,avg_trip_avg_length,avg_trip_avg_price,entropy_ratio_cruising,entropy_ratio_online,entropy_ratio_serving,entropy_ratio_to_request,entropy_ratio_waiting,std_ratio_cruising,std_ratio_online,std_ratio_serving,std_ratio_to_request,std_ratio_waiting,std_request_completed,std_request_last_waiting_times,std_request_lengths,std_timestamp,std_trip_avg_length,std_trip_avg_price,timestamp
0,0.00028000000000000003,0.990475,0.47059000000000006,0.519885,0.009245000000000001,0.7354166666666667,0.0,10.602379603399433,1000.0,10.645684822179083,53452.785,0.5076461983504758,2.8873463823341,4.156836712453137,4.0827717027593025,2.90381001860201,0.0008953211714239757,0.004841422828053757,0.02163520048439579,0.021637970676567628,0.004991490258429841,0.4411110892457314,0.0,5.646225142531119,0.0,0.8504046295006955,3022.8936317335083,1000
1,0.00014000000000000001,0.9951574999999999,0.4737325,0.521425,0.0047025,0.7397083333333333,0.0,10.64152537599279,2000.0,10.664818745012921,107217.365,0.5076461983504758,2.9051790765803807,4.403663931409233,4.350402274861299,2.9193971000944243,0.00044766058571198787,0.00242104187283079,0.014704665713643398,0.01462991370446184,0.002497047005965246,0.43879370429685466,0.0,5.625003263887187,0.0,0.5897444543201017,4110.836376186116,2000
2,9.333333333333333e-05,0.9967249999999999,0.47494,0.5217849999999999,0.0031816666666666664,0.7438611111111111,0.0,10.619776690690466,3000.0,10.63438860139403,161048.885,0.5076461983504817,2.909646716005782,4.5004454705575325,4.498143790825779,2.9270268596311926,0.00029844039047465854,0.0016184483309639548,0.011654029346110296,0.01162085756541037,0.0016685980475969774,0.43649943698434973,0.0,5.6185310795627705,0.0,0.4621822728137138,4888.812559484665,3000
3,7.000000000000001e-05,0.9975025,0.47555125000000004,0.5219512500000001,0.0024275000000000004,0.74425,0.0,10.632627925204345,4000.0,10.643015513772063,214884.93,0.5076461983504758,2.925604895801293,4.527133035744299,4.615107546177365,2.939940344811369,0.00022383029285599393,0.0012249974489769377,0.009790215060840084,0.009769586016689754,0.0012630790751176268,0.4362819472542956,0.0,5.62066117735338,0.0,0.3976793241988678,5477.975482338343,4000
4,5.6000000000000006e-05,0.9979739999999999,0.47630900000000004,0.521665,0.00197,0.7447166666666667,0.0,10.647315533871943,5000.0,10.656338960947174,268994.35,0.5076461983504732,2.913412845190534,4.684969458740023,4.591696890041657,2.9244768613145933,0.00017906423428479514,0.0009745378391832735,0.008372091674127799,0.008362534005909935,0.0010065286881157437,0.4360203585333551,0.0,5.620161874056272,0.0,0.36852430286591775,5856.861448549043,5000
5,4.6666666666666665e-05,0.9982925,0.47650750000000003,0.5217849999999999,0.0016608333333333334,0.7447361111111112,0.0,10.653102329311277,6000.0,10.659999450966097,322845.845,0.5076461983504817,2.899261605496505,4.6275621119087464,4.603289700279236,2.9016044582790634,0.00014922019523732927,0.0008148785696858985,0.0077965323043146725,0.007784057603703728,0.0008413576165275317,0.4360094447580349,0.0,5.615583537944619,0.0,0.3288946137921282,6545.950198479591,6000
6,4e-05,0.9985171428571428,0.47704785714285713,0.5214692857142857,0.0014428571428571429,0.7444047619047619,0.0,10.669726531264994,7000.0,10.676053717085706,377088.2,0.5076461983504689,2.923484688760939,4.696015074470806,4.644532423767565,2.9285910640811137,0.00012790302448913938,0.0006993524701829707,0.007110860872421763,0.007103755510076256,0.0007226651354252421,0.43619526861060365,0.0,5.624853453070761,0.0,0.31313933155837,6966.259969309213,7000
7,3.5000000000000004e-05,0.9986818749999999,0.477199375,0.5214825000000001,0.001283125,0.7444895833333334,0.0,10.67586853409075,8000.0,10.681450493572639,431046.745,0.5076461983504758,2.904517909634892,4.668635294593699,4.723305329021374,2.9158743057065877,0.00011191514642799697,0.000609276915183072,0.006643712929106362,0.006662418385991682,0.0006284253013485373,0.43614773144141544,0.0,5.6333714480203465,0.0,0.2944653234318956,7441.571353549934,8000
8,3.111111111111112e-05,0.9988155555555557,0.47738333333333327,0.5214322222222222,0.0011533333333333335,0.7446111111111111,0.0,10.677982541222114,9000.0,10.68295401651957,485087.94,0.5076461983504789,2.9082966591506523,4.763976909504104,4.762277919136075,2.923847159848761,9.948013015821952e-05,0.0005435866258041018,0.00609262608343829,0.006127924245252676,0.0005612552070203067,0.43607958484775194,0.0,5.63421896420964,0.0,0.27431195857616103,7679.581427161248,9000
9,2.8000000000000003e-05,0.9989179999999999,0.4774215,0.5214965,0.001054,0.7441916666666667,0.0,10.685475291983472,10000.0,10.689904075683913,538977.12,0.5076461983504732,2.8975504612859284,4.825924523082664,4.830239754169376,2.923953937258434,8.953211714239757e-05,0.0004901795589373427,0.006036396917864166,0.006083505383411769,0.0005058497800730963,0.43631459972198444,0.0,5.635712738993196,0.0,0.25996254075146613,8456.052141844917,10000
