,avg_length,avg_num_trips,avg_online_ratio,avg_price,std_length,std_num_trips,std_online_ratio,std_price,timestamp,waiting_per_empty
0,7.395665337563672,59.135,0.43674,436.74,0.5683064123670905,4.37570280069385,0.0035273786300877913,3.5273786300877883,1000,0.01577203778040411
1,7.373332639212619,119.13,0.43878,877.56,0.3972487754524965,6.299452357149786,0.00196318618577047,3.9263723715409373,2000,0.009773278856419793
2,7.3786980034088465,179.12,0.44035833333333335,1321.075,0.3206023288799346,7.645626200645701,0.0015242256686228905,4.572677005868663,3000,0.007660467742829716
3,7.381879045319104,239.095,0.44115250000000006,1764.61,0.2848847037230898,9.191625264337096,0.0009356782299487367,3.7427129197949442,4000,0.006552090966729048
4,7.385391872661512,299.115,0.44163,2208.15,0.2591689854803169,10.359139684356032,0.0007095773389842745,3.5478866949213583,5000,0.0060090575488128736
5,7.382176980901888,359.05,0.44175,2650.5,0.22079859129997428,10.743719095359856,0.0007496295381349677,4.497777228809804,6000,0.005236922400064047
6,7.384121784981248,419.11,0.4421121428571429,3094.785,0.19318106443801344,11.045265954244831,0.0005549181774581431,3.8844272422070154,7000,0.004536703788140504
7,7.386916485242542,479.08,0.44237499999999996,3539.0,0.18127033282337943,11.685615088646383,0.00047103609203541925,3.7682887362833544,8000,0.004162899780402574
8,7.384217218281532,539.12,0.4423099999999999,3980.79,0.17080340737419236,12.517411873067052,0.00039900957629524045,3.591086186657179,9000,0.003931084089683417
9,7.393404327273506,599.09,0.4429219999999999,4429.22,0.1650215683464146,13.47300634602389,0.00037110106440159884,3.711010644015994,10000,0.0037943191934508517
