,avg_length,avg_num_trips,avg_online_ratio,avg_price,std_length,std_num_trips,std_online_ratio,std_price,timestamp,waiting_per_empty
0,7.404555621059142,23.606,0.17504399999999998,19439.064,0.8004024848855731,3.040191441340496,0.02667459585448297,3358.2713553112408,1000,0.07457699724491687
1,7.420759712642357,47.616,0.176751,38816.284,0.5748669390279563,4.078791978024866,0.01846749844997963,4639.420129212702,2000,0.053041129933111685
2,7.423118946950007,71.612,0.17730399999999996,58181.038,0.4664783439580346,5.101515069075068,0.015722172086296192,5927.384262603194,3000,0.044259114072193795
3,7.411037348577675,95.602,0.177229,77348.51,0.40812225009935593,5.988622212161993,0.013567232916110786,6814.510963957722,4000,0.03831555156429465
4,7.417052186409883,119.608,0.17749040000000002,96743.124,0.36521393197052066,6.772764280557829,0.012113614978197053,7571.187602788878,5000,0.035097241607973284
5,7.424293446718137,143.604,0.17775166666666667,116183.05,0.32617624505078036,7.463724539397203,0.011102849859382952,8291.842391863222,6000,0.03268348237046166
6,7.419350578984281,167.596,0.17768314285714285,135419.216,0.29910143361770514,8.0050474077297,0.010129156215235949,8823.156008897497,7000,0.029563341061697432
7,7.42153183226405,191.58,0.17778975000000002,154793.524,0.27877807622009404,8.530627175067494,0.009277385875746466,9311.973476413257,8000,0.027162265606887986
8,7.41962200328699,215.598,0.1777737777777778,174090.968,0.26336364815942404,9.126685926446687,0.008918333664873988,10113.080615864585,9000,0.025367912255899596
9,7.413693310829327,239.606,0.1776688,193197.894,0.24955835045970523,9.785640704624303,0.008619709192310376,10856.12368788989,10000,0.024003952163840585
