,avg_length,avg_num_trips,avg_online_ratio,avg_price,std_length,std_num_trips,std_online_ratio,std_price,timestamp,waiting_per_empty
0,7.364622385953425,47.975,0.353665,41686.13,0.5916414000944935,2.743059423344671,0.02383595550843305,3638.816963396208,1000,0.008464176213673269
1,7.378849686034628,96.465,0.35640249999999996,83639.23,0.4071378717929303,3.832593769237747,0.015367392223471096,4690.032677615371,2000,0.004311433816318713
2,7.365331061337024,144.985,0.3560966666666667,125032.27,0.3309477892027557,4.807782752995397,0.011980520764047688,5490.079523750089,3000,0.0029078130548925727
3,7.364036118325672,193.635,0.35666,166863.915,0.2880007893583513,5.533694516324514,0.010496071884281281,6415.9035168692335,4000,0.0022120728753970615
4,7.388935023725917,241.595,0.35706199999999993,208745.365,0.2648441274150361,6.533833101633374,0.009500345046365419,7262.278145442723,5000,0.001803007098678805
5,7.38769461772305,290.095,0.35721583333333334,250521.295,0.2275059558347343,7.043860802145369,0.008634520470182464,7923.295916976406,6000,0.0014997149805080245
6,7.384784679737309,338.27,0.3569321428571428,291876.165,0.2136178947515924,7.616239229436009,0.007855726333350074,8408.331305780892,7000,0.0013066343399886972
7,7.376404542465001,386.935,0.3568325,333369.37,0.19392771949938845,8.074699684818006,0.007222387503450642,8835.558955329312,8000,0.0011466625045927264
8,7.380607177898123,435.28,0.3570444444444445,375260.295,0.18008934593088846,8.51889664217145,0.006999770719349084,9627.041077505331,9000,0.0010184168944836647
9,7.380602127290618,483.7,0.35708449999999997,416954.58,0.17069478044416056,8.907300376657341,0.0065389073819713955,9993.04828786492,10000,0.0009157004506469239
