,avg_ratio_cruising,avg_ratio_online,avg_ratio_serving,avg_ratio_to_request,avg_ratio_waiting,avg_request_completed,avg_request_last_waiting_times,avg_request_lengths,avg_timestamp,entropy_ratio_cruising,entropy_ratio_online,entropy_ratio_serving,entropy_ratio_to_request,entropy_ratio_waiting,std_ratio_cruising,std_ratio_online,std_ratio_serving,std_ratio_to_request,std_ratio_waiting,std_request_completed,std_request_last_waiting_times,std_request_lengths,std_timestamp,timestamp
0,0.0,0.99617,0.47594500000000006,0.520225,0.0038300000000000005,0.25826,0.0,7.342213273445365,1000.0,0.0,1.8999235394661191,3.9966746612268227,3.994305492676647,1.8999235394660587,0.0,0.0017003234986319531,0.016316310091439173,0.01625436479841647,0.0017003234986319516,0.43767770379584103,0.0,3.9832060481997416,0.0,1000
1,0.0,0.9978150000000001,0.4777675,0.5200475,0.002185,0.25958,0.0,7.346290161029355,2000.0,0.0,1.9676296766243633,3.994661109871759,3.982121261877981,1.9676296766241026,0.0,0.0009114685951803321,0.011129788576159018,0.011053460713731254,0.0009114685951803277,0.43840417835600065,0.0,3.9757634919740688,0.0,2000
2,0.0,0.9984066666666667,0.4784833333333333,0.5199233333333333,0.0015933333333333333,0.2601266666666667,0.0,7.34693354519593,3000.0,0.0,2.0110135113551335,4.1095797675100325,4.073402468767416,2.0110135113551335,0.0,0.0006430482960953275,0.008984601023726961,0.008955923551854745,0.000643048296095333,0.43870352626296,0.0,3.974800039888792,0.0,3000
3,0.0,0.9986937499999999,0.47867374999999995,0.5200199999999999,0.00130625,0.260635,0.0,7.338346730101483,4000.0,0.0,2.0941649544859624,3.986601790703854,3.954672234229535,2.094164954485511,0.0,0.0005150470245521309,0.008209262965546908,0.008185633756771678,0.0005150470245521277,0.43898108931365154,0.0,3.957695359254365,0.0,4000
4,0.0,0.9988559999999999,0.47927899999999996,0.5195770000000001,0.001144,0.260548,0.0,7.352426424305694,5000.0,0.0,2.1508097296852093,4.10541012872776,4.131903632491352,2.1508097296852084,0.0,0.0004322776885290287,0.007509271535908127,0.00747366516509805,0.0004322776885290287,0.4389336392850291,0.0,3.96155686220961,0.0,5000
5,0.0,0.9989725000000002,0.4795308333333333,0.5194416666666667,0.0010275,0.2606233333333333,0.0,7.3538951488099045,6000.0,0.0,2.1560747282624466,3.8939974881970114,3.916506476872416,2.1560747282624466,0.0,0.0003573737150690024,0.0066473068376933266,0.006632720867872484,0.00035737371506900474,0.4389747275818457,0.0,3.9639165083746346,0.0,6000
6,0.0,0.9990607142857144,0.47980999999999996,0.5192507142857142,0.0009392857142857141,0.26065714285714287,0.0,7.35887317768278,7000.0,0.0,2.209555923772069,4.094420007853922,4.049812761978464,2.2095559237719953,0.0,0.000327151434697284,0.006059738493717769,0.006023804776019207,0.0003271514346972817,0.43899316251474113,0.0,3.961751932557758,0.0,7000
7,0.0,0.99911875,0.48000624999999997,0.5191125,0.0008812500000000001,0.26062,0.0,7.363412247716982,8000.0,0.0,2.26177641322113,3.896909070897319,3.9326942772875753,2.261776413221164,0.0,0.0002986296828850147,0.005520342352381779,0.00548401084973398,0.00029862968288500724,0.4389729098703017,0.0,3.9648050763640215,0.0,8000
8,0.0,0.9991672222222221,0.48013999999999996,0.5190272222222222,0.0008327777777777779,0.26052888888888887,0.0,7.3678500145004175,9000.0,0.0,2.2961800626650284,3.9831483151109346,3.973993267059656,2.296180062665073,0.0,0.0002744236384375995,0.005358427537908145,0.005333096030600321,0.00027442363843760496,0.43892321303755366,0.0,3.969352924474023,0.0,9000
9,0.0,0.9991920000000001,0.48023450000000006,0.5189575000000001,0.000808,0.260694,0.0,7.365938610017875,10000.0,0.0,2.369725336988606,3.946692731232568,3.935506303553837,2.3697253369887323,0.0,0.00026764902391004686,0.0051745588942440305,0.005151644761627108,0.0002676490239100453,0.43901325533974483,0.0,3.9734113024051836,0.0,10000
