,avg_dropped_coords,avg_ratio_cruising,avg_ratio_online,avg_ratio_serving,avg_ratio_to_request,avg_ratio_waiting,avg_request_completed,avg_request_last_waiting_times,avg_request_lengths,avg_timestamp,avg_trip_avg_length,avg_trip_avg_price,std_dropped_coords,std_ratio_cruising,std_ratio_online,std_ratio_serving,std_ratio_to_request,std_ratio_waiting,std_request_completed,std_request_last_waiting_times,std_request_lengths,std_timestamp,std_trip_avg_length,std_trip_avg_price,timestamp
0,,0.00012216404886561955,0.985759162303665,0.5168062827225132,0.4689528795811518,0.014118673647469462,0.7289952630266766,50.0,10.026675786593707,573.0,10.127199597446644,34564.37,,0.0005091082773408315,0.007756705444616929,0.025066155475314593,0.024892576418195953,0.007840186668427465,0.4444785366149227,28.577380332470412,5.48514719055006,0.0,1.1499906257847392,2001.0127718482956,573
1,,6.108202443280977e-05,0.9927835951134379,0.5239092495636998,0.4688743455497383,0.007155322862129146,0.7354774370481176,50.0,10.12406779661017,1146.0,10.178195717929652,69714.6,,0.00025455413867041574,0.0038530122692974293,0.018480595940507074,0.018248430961492788,0.003896529417411188,0.4410786513097747,28.577380332470412,5.463363066409152,0.0,0.8332936863628764,2955.857956668419,1146
2,,4.072134962187317e-05,0.9951134380453753,0.524805119255381,0.47030831878999424,0.0048458406050029094,0.7348957034820909,50.0,10.171321949564627,1719.0,10.20820916127666,104510.89,,0.00016970275911361047,0.002617154596672969,0.014992261579172638,0.014945780311829854,0.0026467982264369496,0.4413887271846141,28.577380332470412,5.489943797132169,0.0,0.6930164317171821,3602.1688685984727,1719
3,,3.054101221640489e-05,0.9962434554973821,0.5256151832460733,0.4706282722513089,0.003726003490401397,0.7365370231862378,50.0,10.167216721672167,2292.0,10.192753265381398,139424.42,,0.00012727706933520787,0.0019569363902105807,0.013614144843936877,0.013504301655703837,0.001979687702675877,0.44051133545255466,28.577380332470412,5.480342368109064,0.0,0.5844089511672917,4361.38201761781,2292
4,,2.443280977312391e-05,0.9969563699825482,0.5265479930191972,0.4704083769633509,0.003019197207678883,0.7399650959860384,50.0,10.146495956873315,2865.0,10.16646621326488,174515.85,,0.00010182165546816629,0.0015625775079838257,0.012087912640706687,0.012043157481373608,0.0015806355077747963,0.4386533400173893,28.577380332470412,5.455366048120543,0.0,0.5091264118842495,4843.44342874984,2865
5,,2.0360674810936586e-05,0.9974258289703316,0.5267190226876091,0.4707068062827225,0.0025538103548574747,0.7412947727083853,50.0,10.136434977578475,3438.0,10.150072441576633,209390.54,,8.485137955680523e-05,0.0013075262645331773,0.010558666145502597,0.010559569539434556,0.0013205351948807446,0.4379233182460244,28.577380332470412,5.443080507139965,0.0,0.4234588890888356,5078.721206012396,3438
6,,1.7452006980802792e-05,0.9977661431064572,0.5269558713537772,0.4708102717526802,0.0022164048865619544,0.7422445417957759,50.0,10.124664107485605,4011.0,10.136491493643604,244329.37,,7.272975390583308e-05,0.0011093341565682506,0.009123597172050068,0.009134722579248324,0.0011210251604974165,0.4373986533703031,28.577380332470412,5.441937999150707,0.0,0.39355125793759754,5120.861649478532,4011
7,,1.5270506108202444e-05,0.9980104712041884,0.5267212041884818,0.4712892670157068,0.001974258289703316,0.7425517327349788,50.0,10.123011709405297,4584.0,10.133579588591676,279004.25,,6.363853466760394e-05,0.0009747574744455885,0.008339869276565865,0.00832201239140593,0.0009845193437364578,0.4372283807660014,28.577380332470412,5.445319715733207,0.0,0.3710279674178089,5348.347573550171,4584
8,,1.357378320729106e-05,0.9982179561760712,0.5268877254217568,0.47133023075431457,0.00176847004072135,0.7433723925870522,50.0,10.114030184460592,5157.0,10.122951041536073,313929.96,,5.656758637120349e-05,0.000869230560514001,0.00807861659952174,0.008030891049435713,0.0008780901577248731,0.4367721128076445,28.577380332470412,5.427727183872025,0.0,0.34483218934914,5826.9561006069025,5157
9,,1.2216404886561955e-05,0.9983752181500872,0.5271919720767889,0.4711832460732985,0.0016125654450261783,0.7440039890301671,50.0,10.111420146102809,5730.0,10.119013368699392,348993.52,,5.0910827734083144e-05,0.0007865784306647107,0.0077047673767395,0.0076776645074696165,0.0007948311526696144,0.43641958404426134,28.577380332470412,5.428611732966609,0.0,0.3222426954372504,6176.4692413708335,5730
