,avg_ratio_cruising,avg_ratio_online,avg_ratio_serving,avg_ratio_to_request,avg_ratio_waiting,avg_request_completed,avg_request_last_waiting_times,avg_request_lengths,avg_timestamp,entropy_ratio_cruising,entropy_ratio_online,entropy_ratio_serving,entropy_ratio_to_request,entropy_ratio_waiting,std_ratio_cruising,std_ratio_online,std_ratio_serving,std_ratio_to_request,std_ratio_waiting,std_request_completed,std_request_last_waiting_times,std_request_lengths,std_timestamp,timestamp
0,0.0,0.99771875,0.36015624999999996,0.6375625,0.0022812500000000003,0.13008333333333333,0.0,7.358103779628443,1000.0,0.0,1.2614278303069693,3.24912740887474,3.1894542055971176,1.2614278303069677,0.0,0.0009094770131784538,0.022052649181844342,0.021970061305103372,0.000909477013178453,0.3363950946762188,0.0,3.9698430774650824,0.0,1000
1,0.0,0.9986406250000001,0.359640625,0.639,0.0013593750000000001,0.12945833333333334,0.0,7.389121338912134,2000.0,0.0,1.5585370519354251,3.292449107659739,3.2924491076597366,1.5585370519356387,0.0,0.0006153552708598528,0.015024061105752167,0.015094494029281015,0.0006153552708598505,0.3357065284796959,0.0,3.9811493497780575,0.0,2000
2,0.0,0.9989999999999999,0.35794791666666664,0.6410520833333334,0.001,0.12933333333333333,0.0,7.36254295532646,3000.0,0.0,1.6035549599865553,3.2760976031670976,3.2058057100897464,1.6035549599865548,0.0,0.00041666666666666794,0.012512524107813389,0.01257894773879269,0.0004166666666666667,0.3355685060046938,0.0,3.9904317339622,0.0,3000
3,0.0,0.99915625,0.35701562499999995,0.6421406249999999,0.0008437500000000001,0.129625,0.0,7.341690774670524,4000.0,0.0,1.6764769856131065,3.232775904382101,3.232775904382095,1.676476985613107,0.0,0.0003736956482219301,0.011345073528160802,0.011410305357849756,0.0003736956482219187,0.3358903978606712,0.0,4.013909546940569,0.0,4000
4,0.0,0.99925625,0.3582,0.64105625,0.00074375,0.12936666666666666,0.0,7.377480030919866,5000.0,0.0,1.772832696834777,3.249127408874741,3.249127408874754,1.7728326968347754,0.0,0.0003210699884760339,0.01067918536218938,0.010700845103892498,0.00032106998847603307,0.3356053221005624,0.0,4.02132910873356,0.0,5000
5,0.0,0.9993125,0.35891666666666666,0.6403958333333333,0.0006875000000000001,0.12929166666666667,0.0,7.398001933612633,6000.0,0.0,1.8840704273547153,3.292449107659733,3.2924491076597384,1.8840704273542768,0.0,0.00029092166757853203,0.009402182813935634,0.009389780016060015,0.0002909216675785197,0.33552247554705217,0.0,4.004487798764114,0.0,6000
6,0.0,0.9993437500000001,0.3586517857142857,0.6406919642857143,0.0006562499999999999,0.12930952380952382,0.0,7.393297735223716,7000.0,0.0,1.749432146327791,3.249127408874748,3.1894542055970914,1.7494321463277906,0.0,0.0002470731089646758,0.009190441011991641,0.009166411440285783,0.00024707310896467344,0.3355422042928103,0.0,4.010410776161034,0.0,7000
7,0.0,0.99937890625,0.3578984375,0.64148046875,0.0006210937500000001,0.1290625,0.0,7.390072639225181,8000.0,0.0,1.9110406216488416,3.2327759043821045,3.3194193019520872,1.9110406216466342,0.0,0.000245037415430665,0.009132297889693131,0.009102986577163753,0.0002450374154306593,0.33526910250386927,0.0,4.005603207616854,0.0,8000
8,0.0,0.9994027777777779,0.3582256944444444,0.6411770833333333,0.0005972222222222222,0.12903703703703703,0.0,7.401191159586682,9000.0,0.0,2.0030699910531804,3.2327759043820987,3.2760976031670976,2.0030699910531804,0.0,0.00022523992694760213,0.00845177333531692,0.008414047051767175,0.0002252399269475952,0.33524092845256737,0.0,4.023377619299037,0.0,9000
9,0.0,0.99943125,0.358140625,0.641290625,0.00056875,0.12908333333333333,0.0,7.395093608779858,10000.0,0.0,2.0300401853452836,3.2327759043821045,3.2058057100897246,2.030040185345534,0.0,0.00020377300483628619,0.008431668702538959,0.008424679495943754,0.00020377300483626385,0.33529215080119146,0.0,4.017778655792009,0.0,10000
