,avg_dropped_coords,avg_ratio_cruising,avg_ratio_online,avg_ratio_serving,avg_ratio_to_request,avg_ratio_waiting,avg_request_completed,avg_request_last_waiting_times,avg_request_lengths,avg_timestamp,avg_trip_avg_length,avg_trip_avg_price,std_dropped_coords,std_ratio_cruising,std_ratio_online,std_ratio_serving,std_ratio_to_request,std_ratio_waiting,std_request_completed,std_request_last_waiting_times,std_request_lengths,std_timestamp,std_trip_avg_length,std_trip_avg_price,timestamp
0,,0.06144851657940663,0.6706937172774868,0.4960471204188482,0.1746465968586387,0.26785776614310647,0.9767015706806282,,10.054498347181275,573.0,10.071945589476414,34789.1725,,0.020224828124303273,0.1887307508780892,0.14349248550767996,0.04933464276440099,0.20000049259789976,0.15084963543416993,,5.410717597168288,0.0,1.2797365390572406,10039.287112775675,573
1,,0.06399650959860384,0.6724410994764398,0.5023211169284468,0.17011998254799301,0.26356239092495637,0.987739965095986,,10.113388400547727,1146.0,10.109331342386175,70070.9525,,0.014994118058484437,0.13642249371508508,0.10525618288618013,0.03382292485687486,0.14544906583472858,0.11004420224694401,,5.394544067989387,0.0,0.848448116309078,14742.649349429828,1146
2,,0.06454333915066898,0.6712230948225713,0.5029246655031996,0.16829842931937172,0.26423356602675974,0.9920302501454334,,10.104409781270158,1719.0,10.103944359352443,105041.6775,,0.012976668733763274,0.1134491416892812,0.08727502148550083,0.028396267852369542,0.12174636370622037,0.08891700029703119,,5.396334354354962,0.0,0.6794215655182295,18311.305977004853,1719
3,,0.06555191972076788,0.67125,0.5042790139616056,0.16697098603839444,0.26319808027923214,0.9942626527050611,,10.114750861179981,2292.0,10.12150435916432,140309.3,,0.011154830981197843,0.09632494111047873,0.07416584578403249,0.02406584459588345,0.10294292278102493,0.07552767797937505,,5.4035835726445,0.0,0.608627194289668,20763.784414696664,2292
4,,0.06524432809773124,0.6704232111692844,0.5037452006980803,0.1666780104712042,0.2643324607329843,0.9955671902268761,,10.100550432983908,2865.0,10.108717765573994,175102.2625,,0.009882579383898953,0.08515450393919866,0.06559027242388515,0.02126596748287243,0.09105984631023482,0.06643161875672762,,5.409888550893878,0.0,0.5459545426882148,22952.37771154862,2865
5,,0.06510834787667248,0.670815154159395,0.5039397905759162,0.16687536358347876,0.2640764979639325,0.9962769051774287,,10.101103585192105,3438.0,10.10642955237062,210114.935,,0.008821911818928293,0.0757616230025776,0.05834286166930266,0.01896353878365702,0.08072876379293806,0.0609034759887595,,5.414185885426597,0.0,0.4936382302902226,24513.28663471659,3438
6,,0.06519259536275243,0.6711979556220393,0.5045593368237347,0.16663861879830466,0.26360944901520816,0.9968212415856395,,10.109597949102733,4011.0,10.112666826764624,245382.6375,,0.008142146911105307,0.07128834536990365,0.05508870730350221,0.017597582364913388,0.07595973476259238,0.056290797731988494,,5.420361836237635,0.0,0.45008025739250984,27015.269671171038,4011
7,,0.06485711169284468,0.6707646160558464,0.504219022687609,0.16654559336823738,0.2643782722513089,0.9970767888307155,,10.101223034174945,4584.0,10.102720137696371,280200.43,,0.0074048121364366755,0.06686224863383307,0.05178098462069956,0.01635872868051854,0.07096199084965547,0.053987646788355555,,5.419399411790777,0.0,0.4212582275027397,29044.582977125014,4584
8,,0.0646621097537328,0.6706612371533839,0.5040823152995928,0.16657892185379097,0.26467665309288346,0.9974306767500485,,10.095300121506682,5157.0,10.096235882690554,315090.5375,,0.007182724314085673,0.06364352946554055,0.04920867399239258,0.01572660416001648,0.06782613089293972,0.050623332841573956,,5.419292011534522,0.0,0.38844631768690013,31027.284567515635,5157
9,,0.06488699825479931,0.6710052356020944,0.5047168411867365,0.16628839441535778,0.26410776614310644,0.9975567190226876,,10.107820153953814,5730.0,10.110123518237463,350517.2375,,0.006749434796852658,0.05881909836877873,0.04544334788044911,0.014606834051304486,0.06289549412713365,0.049369133630015154,,5.4263929183956305,0.0,0.36821328469360026,31819.339174487795,5730
