,avg_ratio_cruising,avg_ratio_online,avg_ratio_serving,avg_ratio_to_request,avg_ratio_waiting,avg_request_completed,avg_request_last_waiting_times,avg_request_lengths,avg_timestamp,entropy_ratio_cruising,entropy_ratio_online,entropy_ratio_serving,entropy_ratio_to_request,entropy_ratio_waiting,std_ratio_cruising,std_ratio_online,std_ratio_serving,std_ratio_to_request,std_ratio_waiting,std_request_completed,std_request_last_waiting_times,std_request_lengths,std_timestamp,timestamp
0,0.12897124999999998,0.21900125000000004,0.10892875,0.1100725,0.6520275,0.98425,3.9153439153439153,7.335958005249344,1000.0,4.033719783921896,4.047201097837387,3.0699812382396527,4.034468812853668,4.176357907943421,0.021106111044849073,0.027001226795045814,0.005407279670730932,0.0230505367345318,0.04194742833297412,0.12450677692398913,4.13697068747457,3.9635426742312454,0.0,1000
1,0.130194375,0.2203925,0.10999375,0.11039875,0.6494131250000001,0.9927083333333333,3.4971428571428573,7.372507869884575,2000.0,4.065184982592265,4.097891684944196,3.2603083205825674,4.085373456948481,4.018041139976659,0.015004208771520576,0.01934214165365356,0.0032507631315584983,0.01680505127744334,0.029984844342340267,0.08507936450096985,4.133313144563378,3.969045984815658,0.0,2000
2,0.13091875,0.22051625000000002,0.11011333333333333,0.11040291666666667,0.648565,0.9949444444444444,3.681318681318681,7.367161762242448,3000.0,4.084433935215091,4.035227019134824,3.452048095183398,4.024088064848114,4.047510508990712,0.012815731807853711,0.015993453950627217,0.0026235450994577716,0.013829116519694155,0.02532227713781769,0.07092247114688156,4.022953703790018,3.9786003299994355,0.0,3000
3,0.131355,0.22086281249999998,0.11021,0.1106528125,0.6477821875,0.9962291666666667,3.9889502762430937,7.36732261235074,4000.0,4.091346249549151,4.069022865820813,3.5639436729036333,4.078882514693448,4.068184022938409,0.011007379910768956,0.013717757933235436,0.00219277079285547,0.011875822664760692,0.021800494079030498,0.061291224080659006,4.2504324775422955,3.9791352834724423,0.0,4000
4,0.1315845,0.221033,0.11028825000000002,0.11074475,0.6473825,0.9970333333333333,3.4887640449438204,7.368576777774063,5000.0,3.999662067219565,4.1179178880798,3.664013722582022,4.10905480041772,3.9852324724753183,0.01000009298706767,0.01235373672214201,0.0019820095704864795,0.010667295694668823,0.019775590857165307,0.05438626256285272,4.12206826569161,3.977554478741179,0.0,5000
5,0.13191395833333336,0.22101229166666667,0.11035166666666667,0.11066062500000001,0.64707375,0.9976805555555556,3.161676646706587,7.369259254103267,6000.0,4.000348851933173,4.097579945506691,3.7056274980126465,4.105812907488404,3.97830895174654,0.009067975910277607,0.011234147239230413,0.0017379777520632042,0.009745041382868492,0.018050668803976027,0.048104725567386625,3.8275981200351405,3.9755990079636554,0.0,6000
6,0.13195803571428572,0.22102607142857145,0.11026035714285715,0.1107657142857143,0.6470158928571429,0.9978571428571429,3.7944444444444443,7.361429253161536,7000.0,4.043327475372649,4.134205522227265,3.8487952653149256,4.125798118054355,4.067099749138468,0.008370325330689462,0.01070235926092934,0.001684357769875146,0.009235402602187399,0.016996374987720594,0.04624138088468433,4.137494172164036,3.9759049710133474,0.0,7000
7,0.13209453125,0.22129984375000003,0.11045218750000001,0.11084765625,0.646605625,0.9980729166666666,3.848648648648649,7.372989615404686,8000.0,4.118737498209249,4.155658647048178,3.8679569064907637,4.152811207010186,4.114307352585309,0.007765751971736121,0.009937635414515665,0.0015382172806023713,0.008594268982908665,0.015722707491376126,0.04385623881684021,4.153645199595146,3.978172057084977,0.0,8000
8,0.13233416666666667,0.2214447222222222,0.11063666666666666,0.11080805555555556,0.6462211111111111,0.9983611111111111,3.5706214689265536,7.38436140712093,9000.0,4.084417060405245,4.131048217097179,3.8994862297202895,4.134100777604933,4.113487824710865,0.007308826849969803,0.009382561966682766,0.0014125303449160451,0.008139695253001084,0.01479560845756705,0.04045000534114631,4.109632636226361,3.979287411914348,0.0,9000
9,0.1323125,0.221398625,0.110556375,0.11084225,0.6462888750000001,0.9985,3.8222222222222224,7.378250709397429,10000.0,4.079523660166306,4.116037183013508,3.9868640132869824,4.108535466418983,4.085773031699922,0.006990051412543402,0.009085802694829719,0.0013773740811322825,0.007864576589842583,0.01431758931295262,0.03870077518603471,4.127355294664498,3.9794507645092363,0.0,10000
