,avg_dropped_coords,avg_ratio_cruising,avg_ratio_online,avg_ratio_serving,avg_ratio_to_request,avg_ratio_waiting,avg_request_completed,avg_request_last_waiting_times,avg_request_lengths,avg_timestamp,avg_trip_avg_length,avg_trip_avg_price,std_dropped_coords,std_ratio_cruising,std_ratio_online,std_ratio_serving,std_ratio_to_request,std_ratio_waiting,std_request_completed,std_request_last_waiting_times,std_request_lengths,std_timestamp,std_trip_avg_length,std_trip_avg_price,timestamp
0,,4.9091440171034575e-06,0.9895214320954927,0.5205558132856165,0.46896561880987625,0.010473658760490227,0.4004487658937921,50.0,12.949072344664426,573.0,13.44601625725315,34838.00562587904,,9.243019999245332e-05,0.005583241165507282,0.01878075315498746,0.01865824696261741,0.005587847059556899,0.48998933844312476,28.577380332470412,11.28803105942205,0.0,2.598201753132424,1500.0144668676471,573
1,,2.4545720085517287e-06,0.9946220327292633,0.5201287177561285,0.47449331497313463,0.005375512698728287,0.4043380703066567,50.0,12.93639782957208,1146.0,13.155900900306863,69081.5358649789,,4.621509999622666e-05,0.0028301178003581327,0.013154694907416555,0.0130583350815183,0.0028321315174425717,0.4907634819415009,28.577380332470412,11.266267186615643,0.0,1.6989255813548523,2104.961293274073,1146
2,,1.6363813390344858e-06,0.9963238693218591,0.5195371659020674,0.4767867034197915,0.0036744942968019384,0.4047951466799634,50.0,12.945472089346937,1719.0,13.092011393334955,103216.92827004219,,3.0810066664151106e-05,0.0019154684113930692,0.010981739804601001,0.01095279728089668,0.0019168683040109238,0.4908523565231305,28.577380332470412,11.273323879010272,0.0,1.3446199474342244,2638.8103516946135,1719
3,,1.2272860042758644e-06,0.9971754012611592,0.5192156169689472,0.47795978429221186,0.0028233714528366266,0.40454998753428073,50.0,12.969802483591655,2292.0,13.090787333327805,137344.0323488045,,2.310754999811333e-05,0.0014422503579932637,0.009227290792926507,0.00925424767808229,0.001443353565213872,0.4908047423571761,28.577380332470412,11.290611304434696,0.0,1.2370864381338849,2958.5976061329193,2292
4,,9.818288034206917e-07,0.9976711020782861,0.5193196908221098,0.4783514112561763,0.00232791609291046,0.40575417601595615,50.0,12.950057758006242,2865.0,13.039261932956796,171590.8312236287,,1.8486039998490667e-05,0.0011680709616770876,0.00804331033764006,0.008063216728552204,0.0011690008905071822,0.4910373963982464,28.577380332470412,11.284251015083923,0.0,1.0514357170760011,3224.038500079605,2865
5,,8.181906695172429e-07,0.9980097511963992,0.5191411616180212,0.47886858957837813,0.0019894306129311767,0.4056635917892462,50.0,12.957399080172493,3438.0,13.031399931146824,205717.9395218003,,1.5405033332075553e-05,0.0009873332627649224,0.007171484181367995,0.007200207824836241,0.000987897387352004,0.49102000171672666,28.577380332470412,11.293406341470028,0.0,0.9589860124193851,3450.3107368163123,3438
6,,7.013062881576369e-07,0.9982540979956316,0.5190862259587822,0.47916787203684946,0.001745200698080279,0.40567368308579976,50.0,12.961712364246143,4011.0,13.024650796804805,239885.6793248945,,1.3204314284636186e-05,0.0008561266707655354,0.006797193521817619,0.006848943135175771,0.0008566373777496325,0.49102194038291397,28.577380332470412,11.291411162354882,0.0,0.8834521286211141,3817.058155605119,4011
7,,6.136430021379322e-07,0.9984382785595588,0.5189947054881775,0.47944357307138147,0.0015611077974388996,0.40515145848915485,50.0,12.978893119495403,4584.0,13.032416314476123,274021.0717299578,,1.1553774999056666e-05,0.000754410495633895,0.0062992324362964175,0.006349233741902832,0.0007548819124612278,0.4909213319598826,28.577380332470412,11.300078836965044,0.0,0.8155380832938498,4043.1679811712916,4584
8,,5.454604463448287e-07,0.9985809846488339,0.5189633415125127,0.4796176431363212,0.0014184698907197268,0.4057563921438267,50.0,12.961419774157871,5157.0,13.010081901555562,308185.2489451477,,1.0270022221383699e-05,0.0006730715581784448,0.005915193493584827,0.0059500365763048065,0.0006735140090922759,0.49103782173907123,28.577380332470412,11.291782053885655,0.0,0.7795609701583837,4270.680404249597,5157
9,,4.909144017103458e-07,0.9986895040046341,0.5189377594175792,0.47975174458705505,0.0013100050809640579,0.40540762902019445,50.0,12.974478657392888,5730.0,13.018499791064935,342349.452883263,,9.243019999245333e-06,0.0006051816851973115,0.00540150300898842,0.005430159655758239,0.0006055365964661092,0.49097075610714225,28.577380332470412,11.298944940627145,0.0,0.7429475732926596,4332.942516646397,5730
10,,4.4628581973667804e-07,0.9987872182848656,0.5188697454586513,0.4799174728262143,0.001212335429314686,0.4056639695383151,50.0,12.967337680114872,6303.0,13.006385137271701,376471.37834036566,,8.402745453859392e-06,0.0005554576115721086,0.005130176851627076,0.005151537453661781,0.0005557943870031641,0.4910200742909931,28.577380332470412,11.292044643844667,0.0,0.6977988681043892,4526.500911568249,6303
11,,4.0909533475862144e-07,0.9988614876833667,0.5188811815327821,0.4799803061505847,0.001138103221298485,0.40570722180669827,50.0,12.970288055306618,6876.0,13.005432704221683,410659.51336146274,,7.702516666037776e-06,0.00051341945319213,0.004866844082868422,0.004889039082827655,0.0005136890405390215,0.4910283820519835,28.577380332470412,11.292731953007335,0.0,0.6619648964289759,4684.809733443794,6876
12,,3.7762646285411214e-07,0.9989258415264114,0.5187475489682395,0.48017829255817196,0.0010737808471256677,0.405906833131964,50.0,12.962684028499613,7449.0,12.99512848437619,444698.0506329114,,7.1100153840348685e-06,0.00047472542955051203,0.004721204102030411,0.00475166721721641,0.0004749923242163552,0.49106667159230366,28.577380332470412,11.289701945365959,0.0,0.6330480952863763,4924.414449570154,7449
13,,3.5065314407881843e-07,0.9989843331681757,0.5187837876220142,0.4802005455461615,0.0010153161786802187,0.4058606688748798,50.0,12.966631125853967,8022.0,12.996073711903703,478905.57946554146,,6.602157142318093e-06,0.0004433007473309806,0.004613578303262796,0.004639423339504014,0.0004435616049211851,0.49105782382048935,28.577380332470412,11.289637118504828,0.0,0.6040818856552824,5182.1059297115235,8022
14,,3.272762678068972e-07,0.9990317531616932,0.5187885214394592,0.48024323172223404,0.0009679195620388984,0.4062046040056511,50.0,12.955440622276415,8595.0,12.983506677042374,513081.37834036566,,6.162013332830221e-06,0.00041612755967099544,0.004489361984615257,0.004515526154116382,0.00041633985758543376,0.4911236338135875,28.577380332470412,11.285038944620696,0.0,0.5892994787113525,5403.033180951933,8595
15,,3.068215010689661e-07,0.9990738592990234,0.5187771690439197,0.4802966902551037,0.0009258338794756052,0.406326352530541,50.0,12.952968968109095,9168.0,12.980148270652318,547237.2165963432,,5.776887499528333e-06,0.00039226789930640275,0.004332157250449028,0.004355139696700541,0.0003924802308697687,0.4911468698564286,28.577380332470412,11.286385091078145,0.0,0.579545051348709,5561.249030829601,9168

